404719 713319
370167 247960 1
383608 247961 1
370167 247964 1
251184 247968 1
328409 247969 1
345831 247970 1
381849 247971 1
295585 247972 1
311172 247973 1
283440 247974 1
249140 247979 1
252560 247979 1
252875 247979 1
253853 247979 1
255618 247979 1
257463 247979 1
257797 247979 1
257802 247979 1
259316 247979 1
259322 247979 1
259655 247979 1
259912 247979 1
259982 247979 1
260084 247979 1
261897 247979 1
262271 247979 1
262389 247979 1
263183 247979 1
264609 247979 1
264920 247979 1
265036 247979 1
265598 247979 1
265889 247979 1
266367 247979 1
266552 247979 1
266741 247979 1
266839 247979 1
267443 247979 1
268333 247979 1
268445 247979 1
269307 247979 1
269324 247979 1
269562 247979 1
270444 247979 1
270513 247979 1
271801 247979 1
272674 247979 1
272890 247979 1
273461 247979 1
274383 247979 1
275597 247979 1
276673 247979 1
276743 247979 1
277523 247979 1
278127 247979 1
279916 247979 1
280569 247979 1
281115 247979 1
281987 247979 1
284166 247979 1
285920 247979 1
286858 247979 1
288075 247979 1
289007 247979 1
290624 247979 1
291514 247979 1
293649 247979 1
295651 247979 1
297617 247979 1
299061 247979 1
299825 247979 1
299842 247979 1
300260 247979 1
302821 247979 1
304044 247979 1
304758 247979 1
304803 247979 1
305099 247979 1
307536 247979 1
308577 247979 1
308972 247979 1
311052 247979 1
311936 247979 1
312955 247979 1
313548 247979 1
314868 247979 1
315109 247979 1
316122 247979 1
318659 247979 1
319809 247979 1
319927 247979 1
321979 247979 1
322787 247979 1
324623 247979 1
325373 247979 1
328080 247979 1
328470 247979 1
329426 247979 1
329719 247979 1
331641 247979 1
332883 247979 1
332989 247979 1
333020 247979 1
334009 247979 1
335025 247979 1
335130 247979 1
336647 247979 1
336980 247979 1
337313 247979 1
339562 247979 1
339916 247979 1
340470 247979 1
342346 247979 1
343252 247979 1
343348 247979 1
343469 247979 1
343780 247979 1
344229 247979 1
344332 247979 1
346606 247979 1
347867 247979 1
347939 247979 1
348565 247979 1
348717 247979 1
349214 247979 1
350295 247979 1
353173 247979 1
353292 247979 1
355035 247979 1
356765 247979 1
357126 247979 1
357753 247979 1
358677 247979 1
359791 247979 1
360856 247979 1
362110 247979 1
364313 247979 1
364806 247979 1
365297 247979 1
365337 247979 1
365554 247979 1
366493 247979 1
369860 247979 1
370086 247979 1
372774 247979 1
378648 247979 1
379064 247979 1
379581 247979 1
380196 247979 1
381513 247979 1
382476 247979 1
383560 247979 1
383693 247979 1
383825 247979 1
383913 247979 1
385093 247979 1
386578 247979 1
387770 247979 1
389327 247979 1
389447 247979 1
392375 247979 1
393064 247979 1
393746 247979 1
394685 247979 1
395250 247979 1
395280 247979 1
396354 247979 1
399117 247979 1
403125 247979 1
404704 247979 1
284573 247982 1
349928 247982 1
266856 247983 1
371198 247984 1
358734 247986 1
338987 247989 1
385359 247998 1
338145 248000 1
359780 248000 1
366882 248000 1
399410 248000 1
348301 248002 1
257460 248004 1
378499 248008 1
363862 248010 1
355671 248011 1
327180 248012 1
361199 248013 1
316818 248014 1
307220 248015 1
253600 248019 1
345831 248021 1
298733 248024 1
285813 248025 1
369120 248025 1
372776 248027 1
306327 248028 1
287525 248033 1
329350 248036 1
397962 248037 1
351691 248039 1
377492 248040 1
272556 248042 1
321463 248044 1
381200 248045 1
296054 248046 1
274879 248049 1
311924 248051 1
351691 248053 1
338383 248054 1
292017 248059 1
295889 248060 1
297295 248062 1
393238 248064 1
303389 248065 1
270455 248070 1
286636 248076 1
258652 248079 1
382286 248080 1
291425 248081 1
369917 248083 1
372016 248084 1
249561 248085 1
272556 248085 1
310129 248085 1
309153 248090 1
364043 248090 1
337704 248091 1
321603 248095 1
389656 248095 1
281589 248097 1
290943 248098 1
271128 248099 1
334823 248102 1
384650 248104 1
367418 248106 1
317797 248110 1
339527 248113 1
385359 248114 1
331119 248115 1
349953 248117 1
248550 248118 1
374445 248119 1
328775 248120 1
382092 248121 1
310008 248122 1
314508 248122 1
317797 248122 1
325941 248122 1
331119 248122 1
269433 248124 1
320517 248125 1
372009 248129 1
379097 248133 1
318763 248136 1
365337 248137 1
360647 248140 1
346743 248142 1
252868 248143 1
397407 248146 1
281179 248147 1
400666 248148 1
249083 248149 1
339527 248151 1
392776 248153 1
289125 248154 1
252868 248156 1
402472 248158 1
366787 248160 1
286176 248161 1
390479 248162 1
254488 248165 1
286778 248165 1
293703 248166 1
338893 248167 1
402702 248168 1
285954 248172 1
365756 248172 1
286562 248173 1
380678 248174 1
252339 248176 1
338383 248177 1
400200 248178 1
307385 248180 1
366787 248182 1
299244 248183 1
291413 248184 1
277673 248186 1
295239 248191 1
372921 248192 1
255633 248193 1
270455 248193 1
330686 248193 1
347206 248193 1
356730 248193 1
393108 248193 1
401124 248193 1
283440 248194 1
363737 248194 1
349928 248195 1
393108 248196 1
329350 248198 1
330659 248198 1
367950 248199 1
365179 248203 1
385336 248204 1
373869 248205 1
340664 248208 1
305716 248210 1
360647 248211 1
391145 248212 1
295585 248213 1
305253 248215 1
389383 248217 1
311861 248218 1
282241 248222 1
390479 248223 1
382438 248227 1
357337 248228 1
287525 248229 1
290953 248229 1
324347 248229 1
291425 248230 1
284188 248232 1
313290 248233 1
354346 248234 1
404552 248238 1
307002 248242 1
360406 248245 1
345857 248246 1
338145 248248 1
375414 248248 1
297295 248251 1
249083 248254 1
381851 248255 1
249558 248265 1
310129 248265 1
330659 248265 1
337066 248265 1
401957 248265 1
326558 248268 1
249243 248270 1
289609 248270 1
307385 248272 1
310871 248277 1
328658 248283 1
269103 248284 1
336814 248286 1
342697 248288 1
267495 248291 1
320293 248291 1
320724 248291 1
325941 248291 1
362135 248291 1
376934 248291 1
380678 248291 1
266763 248293 1
259622 248295 1
286636 248299 1
394436 248301 1
340664 248303 1
289862 248305 1
306318 248305 1
308053 248305 1
334426 248305 1
374445 248305 1
257460 248307 1
281740 248309 1
302319 248314 1
336814 248315 1
371797 248315 1
301511 248317 1
324060 248317 1
310008 248318 1
335017 248318 1
382563 248320 1
336284 248321 1
267027 248322 1
318763 248322 1
335017 248322 1
363862 248322 1
371198 248322 1
379837 248322 1
397422 248322 1
387633 248323 1
359361 248325 1
370218 248325 1
307385 248328 1
320724 248332 1
250811 248333 1
384650 248335 1
316375 248339 1
326558 248339 1
383103 248339 1
295295 248340 1
258652 248342 1
284573 248342 1
299244 248342 1
311924 248342 1
332393 248342 1
362665 248342 1
256712 248343 1
256392 248348 1
315145 248348 1
355955 248348 1
361884 248348 1
375152 248348 1
381849 248348 1
280198 248349 1
287269 248349 1
356535 248349 1
357032 248349 1
362214 248349 1
366288 248349 1
385336 248351 1
347397 248353 1
348646 248359 1
315139 248360 1
286795 248362 1
384705 248363 1
251908 248365 1
284188 248367 1
312967 248370 1
267877 248371 1
255633 248372 1
324276 248375 1
336382 248378 1
384743 248380 1
298962 248381 1
270982 248382 1
370461 248383 1
386885 248384 1
306176 248385 1
283956 248388 1
332393 248391 1
255002 248393 1
318068 248393 1
349953 248396 1
285954 248397 1
272556 248398 1
254244 248399 1
310493 248400 1
255529 248401 1
270262 248407 1
265607 248410 1
316563 248412 1
377492 248415 1
250811 248417 1
377909 248417 1
324276 248421 1
281589 248425 1
368974 248427 1
351691 248428 1
248658 248429 1
375985 248429 1
268603 248434 1
254744 248435 1
319355 248435 1
329934 248435 1
377909 248435 1
377182 248436 1
312398 248439 1
371198 248439 1
354346 248442 1
392436 248445 1
248492 248450 1
316286 248450 1
251064 248451 1
287525 248452 1
290953 248452 1
349576 248452 1
324270 248454 1
364668 248454 1
385359 248454 1
334767 248456 1
370437 248457 1
249222 248461 1
288742 248461 1
346004 248462 1
309359 248464 1
374609 248466 1
345831 248468 1
366413 248468 1
351569 248469 1
312409 248470 1
307342 248471 1
310386 248473 1
387956 248474 1
402205 248475 1
389232 248476 1
261089 248481 1
257477 248482 1
267495 248483 1
342562 248485 1
310024 248487 1
374062 248488 1
374061 248489 1
398518 248490 1
276481 248492 1
280656 248492 1
285829 248492 1
292965 248492 1
311366 248492 1
320682 248492 1
327388 248492 1
338724 248492 1
355671 248492 1
358243 248492 1
366606 248492 1
384773 248492 1
392208 248492 1
310024 248493 1
311788 248494 1
298760 248495 1
311570 248497 1
363862 248499 1
351075 248501 1
280490 248503 1
315946 248503 1
374818 248507 1
330032 248508 1
269433 248509 1
398294 248510 1
316053 248514 1
306898 248515 1
360550 248516 1
353218 248518 1
285810 248519 1
402472 248520 1
396889 248523 1
374890 248525 1
254689 248526 1
262187 248528 1
302722 248528 1
277390 248530 1
370461 248533 1
249107 248537 1
321157 248537 1
325941 248537 1
326775 248537 1
342004 248537 1
349209 248537 1
368976 248537 1
395696 248538 1
301410 248540 1
286778 248544 1
337594 248544 1
382685 248544 1
384705 248545 1
379097 248547 1
277263 248548 1
263203 248550 1
264945 248550 1
266802 248550 1
269660 248550 1
273669 248550 1
276061 248550 1
276196 248550 1
279685 248550 1
281534 248550 1
282453 248550 1
286040 248550 1
286243 248550 1
287291 248550 1
289466 248550 1
295721 248550 1
297760 248550 1
298191 248550 1
300077 248550 1
304853 248550 1
314431 248550 1
316336 248550 1
319072 248550 1
319630 248550 1
328118 248550 1
328188 248550 1
328592 248550 1
329663 248550 1
329718 248550 1
330998 248550 1
332324 248550 1
336246 248550 1
337974 248550 1
342111 248550 1
343551 248550 1
346744 248550 1
347912 248550 1
348441 248550 1
349802 248550 1
349922 248550 1
354754 248550 1
356812 248550 1
361398 248550 1
361835 248550 1
363575 248550 1
367722 248550 1
369015 248550 1
370262 248550 1
371434 248550 1
382360 248550 1
389031 248550 1
392619 248550 1
400711 248550 1
404427 248550 1
372921 248551 1
322601 248553 1
357303 248555 1
387019 248555 1
321463 248556 1
269433 248557 1
257477 248558 1
318763 248561 1
397296 248568 1
389034 248569 1
396889 248569 1
386885 248570 1
266156 248571 1
329908 248572 1
370986 248573 1
385138 248574 1
295889 248575 1
260807 248576 1
301511 248576 1
325941 248576 1
340086 248576 1
352307 248576 1
389035 248576 1
399519 248576 1
400200 248576 1
346577 248580 1
305253 248583 1
332872 248583 1
368722 248583 1
392436 248583 1
346577 248584 1
382563 248587 1
307065 248589 1
320724 248594 1
288950 248595 1
342004 248595 1
369917 248595 1
306176 248596 1
274831 248599 1
353001 248601 1
268603 248606 1
301790 248607 1
376934 248608 1
284188 248609 1
322601 248611 1
273557 248616 1
397296 248616 1
382846 248618 1
302319 248621 1
315946 248623 1
334918 248625 1
256392 248626 1
355955 248626 1
361884 248626 1
381849 248626 1
382985 248626 1
250620 248629 1
361362 248629 1
354090 248631 1
368976 248632 1
355671 248636 1
272251 248638 1
274879 248638 1
275365 248638 1
280489 248640 1
377179 248641 1
387771 248644 1
280490 248648 1
306337 248651 1
385336 248653 1
286562 248655 1
382438 248656 1
250620 248657 1
249707 248658 1
249923 248658 1
250090 248658 1
251820 248658 1
251986 248658 1
252816 248658 1
252837 248658 1
253740 248658 1
256639 248658 1
256942 248658 1
257708 248658 1
258699 248658 1
259608 248658 1
260393 248658 1
261047 248658 1
261588 248658 1
261898 248658 1
263099 248658 1
264417 248658 1
265225 248658 1
265379 248658 1
265565 248658 1
266616 248658 1
268112 248658 1
270835 248658 1
274208 248658 1
274531 248658 1
275969 248658 1
276300 248658 1
279130 248658 1
279325 248658 1
280363 248658 1
280774 248658 1
280899 248658 1
281808 248658 1
281941 248658 1
282201 248658 1
282966 248658 1
283946 248658 1
285244 248658 1
285958 248658 1
286047 248658 1
289115 248658 1
289910 248658 1
289942 248658 1
290837 248658 1
293291 248658 1
294274 248658 1
294365 248658 1
294814 248658 1
295741 248658 1
296323 248658 1
297022 248658 1
298355 248658 1
298728 248658 1
298845 248658 1
300006 248658 1
300945 248658 1
301101 248658 1
301299 248658 1
301379 248658 1
302435 248658 1
303948 248658 1
304257 248658 1
308153 248658 1
309079 248658 1
310681 248658 1
312434 248658 1
314733 248658 1
315149 248658 1
316297 248658 1
318511 248658 1
318889 248658 1
319144 248658 1
321293 248658 1
321601 248658 1
322604 248658 1
323068 248658 1
323182 248658 1
323821 248658 1
324692 248658 1
326279 248658 1
326443 248658 1
327201 248658 1
327616 248658 1
327873 248658 1
328430 248658 1
330257 248658 1
330391 248658 1
330885 248658 1
331024 248658 1
331516 248658 1
332295 248658 1
332967 248658 1
333948 248658 1
335521 248658 1
335913 248658 1
337258 248658 1
339602 248658 1
341709 248658 1
341984 248658 1
342006 248658 1
342547 248658 1
342582 248658 1
343243 248658 1
344672 248658 1
347175 248658 1
348084 248658 1
348441 248658 1
351091 248658 1
352064 248658 1
353336 248658 1
356518 248658 1
357277 248658 1
359177 248658 1
360322 248658 1
361220 248658 1
361950 248658 1
362364 248658 1
365316 248658 1
365800 248658 1
366564 248658 1
367570 248658 1
367725 248658 1
372298 248658 1
374211 248658 1
374719 248658 1
375355 248658 1
376271 248658 1
377693 248658 1
379935 248658 1
380635 248658 1
381016 248658 1
381043 248658 1
381217 248658 1
382685 248658 1
382867 248658 1
382906 248658 1
384307 248658 1
385170 248658 1
385243 248658 1
385313 248658 1
385752 248658 1
385863 248658 1
386211 248658 1
386693 248658 1
388376 248658 1
388986 248658 1
389207 248658 1
389264 248658 1
390541 248658 1
390808 248658 1
390943 248658 1
392047 248658 1
392298 248658 1
392525 248658 1
393167 248658 1
393322 248658 1
394059 248658 1
394355 248658 1
395195 248658 1
395495 248658 1
395542 248658 1
396289 248658 1
398052 248658 1
398197 248658 1
398315 248658 1
398585 248658 1
398589 248658 1
398701 248658 1
399305 248658 1
401319 248658 1
402410 248658 1
402494 248658 1
402728 248658 1
403520 248658 1
404249 248658 1
331156 248659 1
273314 248661 1
364668 248663 1
382092 248663 1
392436 248667 1
382846 248668 1
389383 248668 1
285954 248669 1
312409 248669 1
347944 248671 1
305901 248672 1
255711 248674 1
337473 248675 1
375985 248678 1
375985 248679 1
318643 248680 1
271128 248681 1
280490 248683 1
375814 248683 1
314508 248686 1
395696 248687 1
291425 248688 1
396889 248690 1
316271 248691 1
259687 248692 1
385359 248693 1
253381 248698 1
276223 248698 1
255168 248699 1
257605 248699 1
258926 248699 1
260954 248699 1
261166 248699 1
262986 248699 1
263957 248699 1
265735 248699 1
271671 248699 1
274175 248699 1
282761 248699 1
283573 248699 1
286997 248699 1
291135 248699 1
291827 248699 1
293059 248699 1
293591 248699 1
294526 248699 1
295739 248699 1
300439 248699 1
303263 248699 1
309524 248699 1
311896 248699 1
313384 248699 1
320474 248699 1
321749 248699 1
324359 248699 1
328558 248699 1
331633 248699 1
337258 248699 1
341002 248699 1
341984 248699 1
347012 248699 1
353161 248699 1
353671 248699 1
354361 248699 1
356306 248699 1
357514 248699 1
357810 248699 1
362233 248699 1
365990 248699 1
375166 248699 1
378267 248699 1
380165 248699 1
384659 248699 1
387264 248699 1
391820 248699 1
394967 248699 1
396103 248699 1
404186 248699 1
272174 248700 1
273343 248701 1
371797 248702 1
270003 248705 1
258238 248708 1
332446 248710 1
340315 248711 1
282241 248713 1
330032 248714 1
267027 248715 1
359697 248716 1
312409 248721 1
288344 248725 1
340664 248726 1
364668 248729 1
334706 248733 1
248747 248735 1
255529 248735 1
380966 248735 1
291565 248737 1
263899 248738 1
303847 248738 1
372776 248738 1
396138 248738 1
332393 248742 1
387771 248745 1
397407 248746 1
302319 248750 1
282484 248752 1
365179 248752 1
368722 248752 1
270982 248753 1
291298 248753 1
297295 248753 1
348301 248753 1
366569 248753 1
307342 248754 1
346004 248756 1
334152 248757 1
340315 248760 1
336284 248761 1
381851 248763 1
387956 248765 1
394436 248766 1
361362 248767 1
253381 248768 1
369702 248772 1
374573 248773 1
395103 248773 1
275165 248774 1
369824 248779 1
378586 248780 1
379097 248783 1
305107 248787 1
277263 248788 1
399519 248789 1
288742 248792 1
353001 248792 1
398518 248793 1
344661 248801 1
349953 248801 1
315270 248803 1
319802 248806 1
326216 248806 1
349953 248806 1
331119 248808 1
301790 248810 1
268763 248811 1
337066 248811 1
379046 248811 1
305253 248813 1
296054 248814 1
399086 248814 1
398719 248816 1
351075 248817 1
282484 248818 1
300621 248818 1
398987 248821 1
298760 248822 1
381851 248825 1
254244 248826 1
269796 248827 1
289903 248827 1
309316 248828 1
382685 248831 1
344314 248834 1
300609 248836 1
332446 248836 1
381200 248837 1
292059 248838 1
390434 248839 1
281179 248842 1
370437 248842 1
301511 248844 1
403471 248847 1
307220 248849 1
284188 248850 1
262187 248852 1
263864 248854 1
276137 248854 1
312051 248854 1
323643 248854 1
333149 248854 1
338275 248854 1
339515 248854 1
346932 248854 1
350311 248854 1
368631 248854 1
369451 248854 1
384115 248854 1
384518 248854 1
395880 248854 1
401791 248854 1
404570 248854 1
340971 248857 1
377182 248858 1
331119 248859 1
368974 248861 1
388246 248861 1
311928 248863 1
285810 248864 1
315655 248869 1
369702 248870 1
339850 248871 1
283836 248873 1
320524 248875 1
250811 248876 1
357413 248877 1
348438 248878 1
252804 248880 1
270390 248881 1
367950 248882 1
